"","formulary_id","formulary_version","contract_year","ndc","tier_level_value","quantity_limit_yn","quantity_limit_amount","quantity_limit_days","prior_authorization_yn","step_therapy_yn","step_therapy_groups","labelname","drugname","_merge"
"7332",7719,19,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7333",7727,11,2007,2445485,5,"Y","31","31","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7334",7363,11,2007,2445485,2,"Y","30","30","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7335",7600,35,2007,2445485,3,"Y","30","30","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7336",7720,18,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7337",7336,3,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7338",7447,9,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7339",7340,6,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7340",7372,15,2007,2445485,1,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7341",7140,10,2007,2445485,2,"N","","","N","Y","1","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7342",7455,4,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7343",7338,5,2007,2445485,3,"Y","31","31","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7344",7279,8,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7345",7344,17,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7346",7401,4,2007,2445485,3,"Y","31","31","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7347",7454,12,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7348",7584,12,2007,2445485,1,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7349",7577,19,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7350",7776,5,2007,2445485,2,"Y","31","31","N","Y","1","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7351",7305,15,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7352",7481,18,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7353",7436,3,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7354",7845,7,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7355",7782,13,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7356",7885,7,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7357",7517,8,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7358",7598,17,2007,2445485,3,"Y","30","30","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7359",7521,11,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7360",7288,10,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7361",7654,15,2007,2445485,4,"Y","90","30","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7362",7420,4,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7363",7770,10,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7364",7291,10,2007,2445485,2,"Y","30","30","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7365",7871,9,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7366",7660,13,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7367",7232,13,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7368",7221,4,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7369",7445,9,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7370",7631,18,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7371",7666,5,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7372",7423,7,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7373",7710,13,2007,2445485,2,"Y","90","90","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7374",7383,3,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7375",7478,14,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7376",7663,21,2007,2445485,2,"Y","30","30","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7377",7846,5,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7378",7378,4,2007,2445485,3,"Y","31","31","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7379",7680,13,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7380",7385,5,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7381",7268,7,2007,2445485,2,"Y","30","30","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7382",7292,20,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7383",7475,13,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7384",7529,14,2007,2445485,2,"N","","","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7385",7838,4,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7386",7582,4,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7387",7332,5,2007,2445485,3,"Y","31","31","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7388",7835,8,2007,2445485,3,"N","","","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7389",7160,6,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7390",7714,10,2007,2445485,2,"Y","1","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7391",7856,13,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7392",7284,18,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7393",7243,22,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7394",7320,8,2007,2445485,2,"Y","31","31","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7395",7386,5,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7396",7819,11,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7397",7656,13,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7398",7868,22,2007,2445485,2,"Y","34","34","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7399",7504,12,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7400",7409,4,2007,2445485,3,"Y","31","31","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7401",7542,4,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7402",7809,7,2007,2445485,2,"Y","31","31","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7403",7946,4,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7404",7712,10,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7405",7636,11,2007,2445485,2,"Y","120","30","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7406",7820,17,2007,2445485,2,"Y","30","30","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7407",7230,21,2007,2445485,2,"Y","30","30","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7408",7721,12,2007,2445485,2,"Y","1","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7409",7595,21,2007,2445485,3,"Y","30","30","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7410",7426,14,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7411",7621,20,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7412",7231,21,2007,2445485,2,"Y","30","30","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7413",7435,12,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7414",7510,10,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7415",7488,8,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7416",7589,8,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7417",7883,9,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7418",7357,6,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7419",7767,5,2007,2445485,3,"N","","","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7420",7060,11,2007,2445485,2,"Y","90","90","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7421",7433,12,2007,2445485,1,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7422",7854,2,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7423",7729,13,2007,2445485,4,"Y","31","31","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7424",7811,13,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7425",7290,8,2007,2445485,2,"Y","31","31","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7426",7220,9,2007,2445485,2,"Y","31","31","N","Y","1","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7427",7723,9,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7428",7869,12,2007,2445485,2,"Y","34","34","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7429",7884,10,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7430",7745,17,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7431",7328,18,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7432",7366,9,2007,2445485,2,"Y","90","90","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7433",7638,13,2007,2445485,2,"Y","120","30","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7434",7334,5,2007,2445485,3,"Y","31","31","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7435",7878,9,2007,2445485,2,"Y","90","90","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7436",7373,6,2007,2445485,2,"Y","31","31","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7437",7380,4,2007,2445485,3,"Y","31","31","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7438",7826,14,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7439",7450,18,2007,2445485,2,"Y","30","30","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7440",7610,9,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7441",7737,8,2007,2445485,3,"Y","30","30","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7442",7430,6,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7443",7829,19,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7444",7760,5,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7445",7223,4,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7446",7448,15,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7447",7434,16,2007,2445485,4,"Y","90","30","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7448",7398,10,2007,2445485,3,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7449",7368,15,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7450",7040,22,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7451",7670,13,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7452",7530,13,2007,2445485,2,"Y","90","90","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7453",7713,14,2007,2445485,1,"Y","1","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7454",7287,4,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7455",7791,7,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7456",7390,9,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7457",7671,18,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7458",7994,3,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7459",7498,11,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7460",7225,50,2007,2445485,2,"Y","30","30","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7461",7985,3,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7462",7493,13,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7463",7520,10,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7464",7870,12,2007,2445485,2,"Y","60","30","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7465",7240,5,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7466",7416,4,2007,2445485,3,"Y","31","31","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7467",7792,8,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7468",7575,14,2007,2445485,2,"N","","","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7469",7518,4,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7470",7768,12,2007,2445485,1,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7471",7615,16,2007,2445485,2,"N","","","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7472",7326,7,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7473",7831,20,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7474",7596,18,2007,2445485,3,"Y","30","30","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7475",7858,15,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7476",7000,8,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7477",7365,15,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7478",7733,14,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7479",7308,4,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7480",7316,8,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7481",7361,8,2007,2445485,2,"Y","31","31","N","Y","1","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7482",7718,23,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7483",7273,21,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7484",7853,12,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7485",7457,4,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7486",7837,9,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7487",7613,13,2007,2445485,2,"N","","","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7488",7285,7,2007,2445485,2,"Y","31","31","N","Y","1","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7489",7333,4,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7490",7761,15,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7491",7843,7,2007,2445485,3,"Y","60","23","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7492",7428,4,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7493",7574,11,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7494",7465,10,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7495",7408,4,2007,2445485,3,"Y","31","31","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7496",7499,13,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7497",7335,5,2007,2445485,3,"Y","31","31","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7498",7739,5,2007,2445485,2,"N","","","Y","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7499",7234,4,2007,2445485,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7500",7665,13,2007,2445485,3,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7501",7519,4,2007,2445485,2,"N","","","N","N","","ZYPREXA ZYDIS 10 MG TABLET","ZYPREXA ZYDIS",3
"7502",7475,13,2007,2445501,3,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7503",7481,18,2007,2445501,2,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7504",7946,4,2007,2445501,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7505",7417,4,2007,2445501,3,"Y","31","31","Y","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7506",7727,11,2007,2445501,5,"Y","31","31","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7507",7572,12,2007,2445501,3,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7508",7613,13,2007,2445501,2,"N","","","Y","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7509",7602,11,2007,2445501,1,"Y","31","31","N","Y","1","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7510",7305,15,2007,2445501,3,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7511",7415,4,2007,2445501,3,"Y","31","31","Y","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7512",7814,12,2007,2445501,2,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7513",7666,5,2007,2445501,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7514",7556,5,2007,2445501,2,"Y","90","90","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7515",7852,10,2007,2445501,2,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7516",7518,4,2007,2445501,2,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7517",7652,14,2007,2445501,2,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7518",7985,3,2007,2445501,2,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7519",7605,14,2007,2445501,2,"Y","90","90","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7520",7277,22,2007,2445501,3,"Y","31","31","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7521",7663,21,2007,2445501,2,"Y","30","30","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7522",7226,15,2007,2445501,2,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7523",7885,7,2007,2445501,2,"Y","34","1","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7524",7230,21,2007,2445501,2,"Y","30","30","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7525",7993,1,2007,2445501,2,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7526",7401,4,2007,2445501,3,"Y","31","31","Y","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7527",7520,10,2007,2445501,2,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7528",7383,3,2007,2445501,2,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7529",7738,5,2007,2445501,3,"N","","","Y","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7530",7719,19,2007,2445501,2,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7531",7667,28,2007,2445501,2,"Y","30","30","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7532",7404,4,2007,2445501,3,"Y","31","31","Y","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7533",7876,3,2007,2445501,2,"N","","","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
"7534",7879,8,2007,2445501,2,"Y","30","30","N","N","","ZYPREXA ZYDIS 15 MG TABLET","ZYPREXA ZYDIS",3
