"","formulary_id","formulary_version","contract_year","ndc","tier_level_value","quantity_limit_yn","quantity_limit_amount","quantity_limit_days","prior_authorization_yn","step_therapy_yn","labelname","drugname","_merge"
"7761",8383,10,2008,2445685,3,"Y","62","31","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7762",8036,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7763",8432,12,2008,2445685,2,"Y","34","1","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7764",8020,13,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7765",8107,11,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7766",8260,7,2008,2445685,2,"N","","","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7767",8048,16,2008,2445685,3,"Y","60","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7768",8057,7,2008,2445685,3,"Y","30","30","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7769",8585,11,2008,2445685,2,"N","","","N","Y","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7770",8543,9,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7771",8058,9,2008,2445685,3,"Y","30","30","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7772",8124,6,2008,2445685,3,"Y","31","31","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7773",8499,8,2008,2445685,1,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7774",8263,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7775",8201,6,2008,2445685,2,"Y","90","90","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7776",8060,9,2008,2445685,3,"Y","30","30","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7777",8168,6,2008,2445685,2,"Y","31","31","N","Y","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7778",8308,10,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7779",8537,6,2008,2445685,3,"Y","60","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7780",8455,6,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7781",8473,9,2008,2445685,2,"Y","90","90","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7782",8502,4,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7783",8420,16,2008,2445685,2,"Y","34","1","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7784",8265,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7785",8330,5,2008,2445685,2,"Y","31","31","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7786",8140,12,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7787",8086,16,2008,2445685,2,"Y","60","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7788",8299,7,2008,2445685,2,"Y","60","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7789",8273,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7790",8031,14,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7791",8293,7,2008,2445685,2,"Y","1","1","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7792",8580,7,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7793",8582,11,2008,2445685,2,"Y","34","1","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7794",8226,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7795",8078,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7796",8288,10,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7797",8164,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7798",8189,5,2008,2445685,2,"Y","31","31","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7799",8549,14,2008,2445685,2,"Y","34","1","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7800",8134,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7801",8481,11,2008,2445685,3,"Y","60","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7802",8216,22,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7803",8369,10,2008,2445685,3,"Y","62","31","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7804",8350,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7805",8274,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7806",8326,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7807",8041,21,2008,2445685,2,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7808",8080,18,2008,2445685,2,"Y","60","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7809",8222,7,2008,2445685,2,"Y","90","90","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7810",8440,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7811",8193,6,2008,2445685,2,"Y","90","90","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7812",8150,9,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7813",8453,15,2008,2445685,2,"N","","","N","Y","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7814",8319,9,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7815",8109,8,2008,2445685,2,"N","","","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7816",8295,7,2008,2445685,2,"Y","34","1","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7817",8077,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7818",8271,20,2008,2445685,2,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7819",8162,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7820",8033,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7821",8536,13,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7822",8458,7,2008,2445685,4,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7823",8496,7,2008,2445685,2,"Y","60","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7824",8228,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7825",8494,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7826",8497,29,2008,2445685,2,"Y","34","34","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7827",8021,10,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7828",8056,10,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7829",8411,12,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7830",8039,11,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7831",8471,9,2008,2445685,5,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7832",8049,13,2008,2445685,3,"Y","60","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7833",8085,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7834",8562,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7835",8034,7,2008,2445685,2,"N","","","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7836",8116,7,2008,2445685,4,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7837",8446,14,2008,2445685,2,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7838",8435,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7839",8379,19,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7840",8424,6,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7841",8259,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7842",8371,9,2008,2445685,3,"Y","62","31","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7843",8358,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7844",8139,8,2008,2445685,2,"Y","90","90","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7845",8510,8,2008,2445685,2,"Y","34","1","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7846",8401,6,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7847",8233,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7848",8467,9,2008,2445685,4,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7849",8133,31,2008,2445685,2,"Y","60","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7850",8399,6,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7851",8061,7,2008,2445685,3,"Y","30","30","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7852",8092,12,2008,2445685,4,"Y","90","30","N","Y","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7853",8245,11,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7854",8128,6,2008,2445685,3,"Y","90","90","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7855",8010,7,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7856",8364,10,2008,2445685,3,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7857",8239,8,2008,2445685,2,"Y","34","1","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7858",8180,13,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7859",8063,10,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7860",8516,7,2008,2445685,2,"Y","34","1","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7861",8521,9,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7862",8027,21,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7863",8013,18,2008,2445685,2,"Y","60","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7864",8433,16,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7865",8581,7,2008,2445685,4,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7866",8195,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7867",8315,7,2008,2445685,2,"N","","","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7868",8442,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7869",8335,6,2008,2445685,2,"Y","31","31","N","Y","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7870",8187,7,2008,2445685,2,"Y","30","30","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7871",8385,9,2008,2445685,3,"Y","62","31","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7872",8493,6,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7873",8130,6,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7874",8155,12,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7875",8434,6,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7876",8511,7,2008,2445685,1,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7877",8014,12,2008,2445685,2,"Y","90","90","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7878",8300,14,2008,2445685,2,"N","","","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7879",8297,11,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7880",8476,8,2008,2445685,2,"Y","90","90","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7881",8380,8,2008,2445685,3,"Y","62","31","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7882",8111,6,2008,2445685,2,"Y","90","90","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7883",8544,17,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7884",8485,9,2008,2445685,2,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7885",8294,12,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7886",8255,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7887",8331,12,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7888",8417,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7889",8102,6,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7890",8470,9,2008,2445685,5,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7891",8152,12,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7892",8538,12,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7893",8541,13,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7894",8451,7,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7895",8484,11,2008,2445685,3,"Y","60","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7896",8131,10,2008,2445685,3,"Y","31","31","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7897",8454,12,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7898",8024,17,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7899",8179,14,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7900",8341,8,2008,2445685,2,"Y","30","25","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7901",8356,21,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7902",8171,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7903",8051,21,2008,2445685,3,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7904",8230,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7905",8025,8,2008,2445685,2,"Y","90","90","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7906",8173,7,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7907",8153,6,2008,2445685,2,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7908",8184,5,2008,2445685,2,"Y","31","31","N","Y","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7909",8487,5,2008,2445685,2,"Y","30","30","N","Y","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7910",8023,8,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7911",8570,21,2008,2445685,2,"Y","34","1","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7912",8012,18,2008,2445685,2,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7913",8421,6,2008,2445685,3,"Y","34","34","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7914",8238,7,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7915",8199,13,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7916",8307,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7917",8160,8,2008,2445685,2,"Y","31","31","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7918",8418,5,2008,2445685,2,"Y","31","31","N","Y","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7919",8419,6,2008,2445685,2,"Y","34","1","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7920",8389,8,2008,2445685,3,"Y","62","31","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7921",8073,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7922",8357,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7923",8472,10,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7924",8289,19,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7925",8190,5,2008,2445685,2,"Y","31","31","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7926",8548,9,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7927",8244,12,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7928",8135,9,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7929",8246,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7930",8528,16,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7931",8099,6,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7932",8344,8,2008,2445685,2,"Y","30","25","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7933",8283,8,2008,2445685,2,"Y","34","1","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7934",8249,7,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7935",8391,6,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7936",8346,8,2008,2445685,2,"Y","31","31","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7937",8348,9,2008,2445685,2,"Y","1","1","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7938",8426,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7939",8429,13,2008,2445685,2,"Y","1","1","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7940",8090,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7941",8275,12,2008,2445685,2,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7942",8375,8,2008,2445685,3,"Y","62","31","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7943",8284,9,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7944",8546,7,2008,2445685,2,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7945",8564,5,2008,2445685,2,"Y","90","90","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7946",8408,6,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7947",8185,18,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7948",8114,11,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7949",8304,15,2008,2445685,2,"N","","","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7950",8332,6,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7951",8360,5,2008,2445685,2,"Y","31","31","N","Y","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7952",8366,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7953",8469,9,2008,2445685,5,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7954",8474,7,2008,2445685,2,"Y","90","90","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7955",8533,14,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7956",8183,10,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7957",8277,7,2008,2445685,2,"Y","34","1","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7958",8052,14,2008,2445685,2,"Y","30","30","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7959",8309,18,2008,2445685,3,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7960",8251,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7961",8147,8,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7962",8143,5,2008,2445685,2,"Y","31","31","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7963",8174,6,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7964",8026,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7965",8047,7,2008,2445685,2,"N","","","N","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
"7966",8059,9,2008,2445685,3,"Y","30","30","Y","N","ZYPREXA ZYDIS 20 MG TABLET","ZYPREXA ZYDIS",3
