"","ingredient","date","plans","plans_pa_free","plans_pa_only","covering_plans","uncovered_plans","prop_covering_plans_pa_free","prop_all_plans_pa_free","any_pa_free_enrollment","pa_only_enrollment","total_enrollment","uncovered_enrollment","prop_apf","prop_pao","prop_uncov","generic","combination_totalnumber","first_approval_date","first_appearance_date","first_generic_approval_date","branded_approvals","generic_approvals","date_10_percent_g","date_50_percent_g","total_ndcs","anda_ndcs","nda_ndcs","nda_authorized_generic_ndcs","approval_date1","reform","conversion_date","period","conversion_period","ingredient_id"
"88","ACLIDINIUM BROMIDE",2021-06-30,387,99,0,99,288,1,0.255813953488372,27546450.8333333,0,48524595.8333333,20978145,0.567680170442773,0,0.432319829557227,0,1,2012-07-23,2013-06-30,NA,1,NA,NA,NA,198,0,198,0,NA,0,NA,26,0,6
"89","ACLIDINIUM BROMIDE",2021-12-31,392,43,1,44,348,0.977272727272727,0.10969387755102,20496936.1666667,579656.833333333,49099205.1666667,28022612.1666667,0.417459632942938,0.0118058292668017,0.57073453779026,0,1,2012-07-23,2013-06-30,NA,1,NA,NA,NA,85,0,85,0,NA,0,NA,27,0,6
"90","ACLIDINIUM BROMIDE",2022-06-30,392,43,1,44,348,0.977272727272727,0.10969387755102,20728338.3333333,548961.666666667,49987567.8333333,28710267.8333333,0.414669871565766,0.0109819639254503,0.574348164508784,0,1,2012-07-23,2013-06-30,NA,1,NA,NA,NA,85,0,85,0,NA,0,NA,28,0,6
"91","ACLIDINIUM BROMIDE",2022-12-31,411,39,1,40,371,0.975,0.0948905109489051,19407353,559475,50588557.6666667,30621729.6666667,0.383631277410143,0.0110593190595873,0.60530940353027,0,1,2012-07-23,2013-06-30,NA,1,NA,NA,NA,80,0,80,0,NA,0,NA,29,0,6
"92","ACLIDINIUM BROMIDE",2023-06-30,411,39,1,40,371,0.975,0.0948905109489051,19662102.6666667,592229.5,51451040,31196707.8333333,0.382151705129122,0.0115105447819908,0.606337750088887,0,1,2012-07-23,2013-06-30,NA,1,NA,NA,NA,80,0,80,0,NA,0,NA,30,0,6
"93","ACLIDINIUM BROMIDE",2023-12-31,458,27,4,31,427,0.870967741935484,0.0589519650655022,15435300.3333333,2255914.5,52175579.5,34484364.6666667,0.295833807333819,0.0432369802428356,0.660929212423346,0,1,2012-07-23,2013-06-30,NA,1,NA,NA,NA,62,0,62,0,NA,0,NA,31,0,6
"94","ACLIDINIUM BROMIDE",2024-06-30,458,27,4,31,427,0.870967741935484,0.0589519650655022,15535679.6666667,2178108.66666667,54020465.5,36306677.1666667,0.28758877812089,0.0403200647478069,0.672091157131304,0,1,2012-07-23,2013-06-30,NA,1,NA,NA,NA,62,0,62,0,NA,0,NA,32,0,6
"95","ADAGRASIB",2023-06-30,411,58,353,411,0,0.141119221411192,0.141119221411192,24034283.6666667,19786654.6666667,51451040,7630101.66666666,0.467129209957013,0.384572491958698,0.148298298084289,0,0,2022-12-12,2023-06-30,NA,1,NA,NA,NA,411,0,411,0,NA,0,NA,30,0,7
"96","ADAGRASIB",2023-12-31,458,51,407,458,0,0.111353711790393,0.111353711790393,23776880.8333333,20681972.1666667,52175579.5,7716726.5,0.455708993770416,0.396391805608343,0.147899200621241,0,0,2022-12-12,2023-06-30,NA,1,NA,NA,NA,458,0,458,0,NA,0,NA,31,0,7
"97","ADAGRASIB",2024-06-30,458,51,407,458,0,0.111353711790393,0.111353711790393,23120519.6666667,22012003,54020465.5,8887942.83333333,0.427995565248631,0.407475255836142,0.164529178915227,0,0,2022-12-12,2023-06-30,NA,1,NA,NA,NA,458,0,458,0,NA,0,NA,32,0,7
"98","AFATINIB DIMALEATE",2014-06-30,317,168,149,317,0,0.529968454258675,0.529968454258675,23430538.3333333,7388821.33333333,37296148.6666667,6476789,0.628229433090884,0.198112180412265,0.173658386496851,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,951,0,951,0,NA,0,NA,12,0,8
"99","AFATINIB DIMALEATE",2014-12-31,313,72,241,313,0,0.230031948881789,0.230031948881789,21500006.5,9822721.83333333,37953172.5,6630444.16666666,0.566487729056115,0.258811614057648,0.174700656886237,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,939,0,939,0,NA,0,NA,13,0,8
"100","AFATINIB DIMALEATE",2015-06-30,313,72,241,313,0,0.230031948881789,0.230031948881789,21390226.1666667,11154770,39124221.6666667,6579225.5,0.546725922087566,0.285111614360976,0.168162463551458,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,939,0,939,0,NA,0,NA,14,0,8
"101","AFATINIB DIMALEATE",2015-12-31,308,57,251,308,0,0.185064935064935,0.185064935064935,20619674.8333333,12431268.8333333,39712338.3333333,6661394.66666667,0.519225905567636,0.313032910048989,0.167741184383376,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,924,0,924,0,NA,0,NA,15,0,8
"102","AFATINIB DIMALEATE",2016-06-30,308,57,251,308,0,0.185064935064935,0.185064935064935,20975444.3333333,13254285.5,40823603.6666667,6593873.83333334,0.513806779641559,0.324672109013796,0.161521111344645,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,924,0,924,0,NA,0,NA,16,0,8
"103","AFATINIB DIMALEATE",2016-12-31,307,54,223,277,30,0.194945848375451,0.175895765472313,20496633,13871328,41414834.3333333,7046873.33333334,0.494910418692729,0.334936218465939,0.170153362841332,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,831,0,831,0,NA,0,NA,17,0,8
"104","AFATINIB DIMALEATE",2017-06-30,307,54,223,277,30,0.194945848375451,0.175895765472313,20877415,14522066.1666667,42422643.3333333,7023162.16666667,0.492129046178405,0.342318748328821,0.165552205492774,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,831,0,831,0,NA,0,NA,18,0,8
"105","AFATINIB DIMALEATE",2017-12-31,360,41,319,360,0,0.113888888888889,0.113888888888889,20850642,15255786.8333333,42975235.6666667,6868806.83333333,0.485178072360697,0.354990184385803,0.1598317432535,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,1080,0,1080,0,NA,0,NA,19,0,8
"106","AFATINIB DIMALEATE",2018-06-30,360,41,319,360,0,0.113888888888889,0.113888888888889,21625752.5,15367835.1666667,43940940.8333333,6947353.16666667,0.492154971875223,0.349738418777978,0.1581066093468,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,1080,0,1080,0,NA,0,NA,20,0,8
"107","AFATINIB DIMALEATE",2018-12-31,381,44,337,381,0,0.115485564304462,0.115485564304462,22912159,14522172.3333333,44439815.6666667,7005484.33333333,0.515577273584101,0.326782911123236,0.157639815292663,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,1143,0,1143,0,NA,0,NA,21,0,8
"108","AFATINIB DIMALEATE",2019-06-30,381,44,337,381,0,0.115485564304462,0.115485564304462,22430652,15958778.1666667,45486150.1666667,7096720,0.493131467882233,0.350849172950267,0.1560193591675,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,1143,0,1143,0,NA,0,NA,22,0,8
"109","AFATINIB DIMALEATE",2019-12-31,381,39,342,381,0,0.102362204724409,0.102362204724409,20701607,18181952.6666667,46040144.8333333,7156585.16666666,0.449642525559822,0.394915192653843,0.155442281786335,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,1143,0,1143,0,NA,0,NA,23,0,8
"110","AFATINIB DIMALEATE",2020-06-30,381,39,342,381,0,0.102362204724409,0.102362204724409,21021210.5,18895431.6666667,47111324,7194681.83333333,0.446202923526412,0.401080463513755,0.152716612959834,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,1143,0,1143,0,NA,0,NA,24,0,8
"111","AFATINIB DIMALEATE",2020-12-31,387,48,339,387,0,0.124031007751938,0.124031007751938,23259246,17138552.6666667,47655291.1666667,7257492.49999999,0.488072686801022,0.359635881915554,0.152291431283424,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,1161,0,1161,0,NA,0,NA,25,0,8
"112","AFATINIB DIMALEATE",2021-06-30,387,48,339,387,0,0.124031007751938,0.124031007751938,23266980.3333333,17902267.1666667,48524595.8333333,7355348.33333334,0.479488390037252,0.368931814046536,0.151579795916212,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,1161,0,1161,0,NA,0,NA,26,0,8
"113","AFATINIB DIMALEATE",2021-12-31,392,46,346,392,0,0.11734693877551,0.11734693877551,22536551.5,19079000.5,49099205.1666667,7483653.16666666,0.459000332561392,0.388580638632266,0.152419028806342,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,1176,0,1176,0,NA,0,NA,27,0,8
"114","AFATINIB DIMALEATE",2022-06-30,392,46,346,392,0,0.11734693877551,0.11734693877551,22368703.8333333,20157992.6666667,49987567.8333333,7460871.33333334,0.447485340913449,0.403260121274087,0.149254537812464,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,1176,0,1176,0,NA,0,NA,28,0,8
"115","AFATINIB DIMALEATE",2022-12-31,411,59,352,411,0,0.143552311435523,0.143552311435523,24493691.3333333,18542136.1666667,50588557.6666667,7552730.16666666,0.48417453398701,0.366528262949159,0.149297203063831,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,1233,0,1233,0,NA,0,NA,29,0,8
"116","AFATINIB DIMALEATE",2023-06-30,411,59,352,411,0,0.143552311435523,0.143552311435523,24441203.1666667,19379735.1666667,51451040,7630101.66666666,0.475038078271434,0.376663623644278,0.148298298084289,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,1233,0,1233,0,NA,0,NA,30,0,8
"117","AFATINIB DIMALEATE",2023-12-31,458,54,404,458,0,0.117903930131004,0.117903930131004,25118941.6666667,19339911.3333333,52175579.5,7716726.5,0.481431004837554,0.370669794541205,0.147899200621241,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,1374,0,1374,0,NA,0,NA,31,0,8
"118","AFATINIB DIMALEATE",2024-06-30,458,54,404,458,0,0.117903930131004,0.117903930131004,24307378.5,20825144.1666667,54020465.5,8887942.83333333,0.449966105901105,0.385504715183668,0.164529178915227,0,0,2013-07-12,2014-06-30,NA,1,NA,NA,NA,1374,0,1374,0,NA,0,NA,32,0,8
"119","ALECTINIB HYDROCHLORIDE",2016-06-30,308,80,228,308,0,0.25974025974026,0.25974025974026,24220522,10009207.8333333,40823603.6666667,6593873.83333333,0.593297010174939,0.245181878480416,0.161521111344645,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,308,0,308,0,NA,0,NA,16,0,9
"120","ALECTINIB HYDROCHLORIDE",2016-12-31,307,76,201,277,30,0.274368231046931,0.247557003257329,24813474,9554487,41414834.3333333,7046873.33333334,0.599144591531748,0.23070204562692,0.170153362841332,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,277,0,277,0,NA,0,NA,17,0,9
"121","ALECTINIB HYDROCHLORIDE",2017-06-30,307,76,201,277,30,0.274368231046931,0.247557003257329,25943590.5,9455890.66666667,42422643.3333333,7023162.16666667,0.611550541444337,0.222897253062889,0.165552205492774,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,277,0,277,0,NA,0,NA,18,0,9
"122","ALECTINIB HYDROCHLORIDE",2017-12-31,360,45,315,360,0,0.125,0.125,21870920,14235508.8333333,42975235.6666667,6868806.83333333,0.508919140540373,0.331249116206126,0.1598317432535,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,360,0,360,0,NA,0,NA,19,0,9
"123","ALECTINIB HYDROCHLORIDE",2018-06-30,360,45,315,360,0,0.125,0.125,22749896.1666667,14243691.5,43940940.8333333,6947353.16666666,0.517738030529577,0.324155360123624,0.158106609346799,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,360,0,360,0,NA,0,NA,20,0,9
"124","ALECTINIB HYDROCHLORIDE",2018-12-31,381,42,339,381,0,0.110236220472441,0.110236220472441,22160137.6666667,15274193.6666667,44439815.6666667,7005484.33333333,0.498655031174859,0.343705153532478,0.157639815292663,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,381,0,381,0,NA,0,NA,21,0,9
"125","ALECTINIB HYDROCHLORIDE",2019-06-30,381,42,339,381,0,0.110236220472441,0.110236220472441,21695897,16693533.1666667,45486150.1666667,7096720,0.476978089385531,0.36700255144697,0.1560193591675,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,381,0,381,0,NA,0,NA,22,0,9
"126","ALECTINIB HYDROCHLORIDE",2019-12-31,381,38,343,381,0,0.0997375328083989,0.0997375328083989,20353100.8333333,18530458.8333333,46040144.8333333,7156585.16666667,0.442072910652478,0.402484807561187,0.155442281786335,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,381,0,381,0,NA,0,NA,23,0,9
"127","ALECTINIB HYDROCHLORIDE",2020-06-30,381,38,343,381,0,0.0997375328083989,0.0997375328083989,20639258.6666667,19277383.5,47111324,7194681.83333333,0.438095492002447,0.40918789503772,0.152716612959834,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,381,0,381,0,NA,0,NA,24,0,9
"128","ALECTINIB HYDROCHLORIDE",2020-12-31,387,48,339,387,0,0.124031007751938,0.124031007751938,23259246,17138552.6666667,47655291.1666667,7257492.49999999,0.488072686801022,0.359635881915554,0.152291431283424,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,387,0,387,0,NA,0,NA,25,0,9
"129","ALECTINIB HYDROCHLORIDE",2021-06-30,387,48,339,387,0,0.124031007751938,0.124031007751938,23266980.3333333,17902267.1666667,48524595.8333333,7355348.33333334,0.479488390037252,0.368931814046536,0.151579795916212,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,387,0,387,0,NA,0,NA,26,0,9
"130","ALECTINIB HYDROCHLORIDE",2021-12-31,392,46,346,392,0,0.11734693877551,0.11734693877551,22536551.5,19079000.5,49099205.1666667,7483653.16666666,0.459000332561392,0.388580638632266,0.152419028806342,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,392,0,392,0,NA,0,NA,27,0,9
"131","ALECTINIB HYDROCHLORIDE",2022-06-30,392,46,346,392,0,0.11734693877551,0.11734693877551,22368703.8333333,20157992.6666667,49987567.8333333,7460871.33333334,0.447485340913449,0.403260121274087,0.149254537812464,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,392,0,392,0,NA,0,NA,28,0,9
"132","ALECTINIB HYDROCHLORIDE",2022-12-31,411,56,355,411,0,0.13625304136253,0.13625304136253,23237856.1666667,19797971.3333333,50588557.6666667,7552730.16666666,0.459350043537184,0.391352753398985,0.149297203063831,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,411,0,411,0,NA,0,NA,29,0,9
"133","ALECTINIB HYDROCHLORIDE",2023-06-30,411,56,355,411,0,0.13625304136253,0.13625304136253,23178857.5,20642080.8333333,51451040,7630101.66666667,0.450503187107588,0.401198514808123,0.148298298084289,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,411,0,411,0,NA,0,NA,30,0,9
"134","ALECTINIB HYDROCHLORIDE",2023-12-31,458,49,409,458,0,0.106986899563319,0.106986899563319,22923148.6666667,21535704.3333333,52175579.5,7716726.5,0.439346316540033,0.412754482838726,0.147899200621241,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,458,0,458,0,NA,0,NA,31,0,9
"135","ALECTINIB HYDROCHLORIDE",2024-06-30,458,49,409,458,0,0.106986899563319,0.106986899563319,22397020.3333333,22735502.3333333,54020465.5,8887942.83333334,0.414602505291876,0.420868315792898,0.164529178915227,0,0,2015-12-11,2016-06-30,NA,1,NA,NA,NA,458,0,458,0,NA,0,NA,32,0,9
"136","ALISKIREN HEMIFUMARATE",2008-12-31,307,292,15,307,0,0.95114006514658,0.95114006514658,23752125,13364,25951226.6666667,2185737.66666667,0.915260203499693,0.000514966023442951,0.0842248304768638,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,614,0,614,0,NA,0,NA,1,0,10
"137","ALISKIREN HEMIFUMARATE",2009-06-30,307,292,15,307,0,0.95114006514658,0.95114006514658,24361735.1666667,27503,26653969.6666667,2264731.5,0.914000258548104,0.00103185380429074,0.0849678876476048,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,614,0,614,0,NA,0,NA,2,0,10
"138","ALISKIREN HEMIFUMARATE",2009-12-31,280,280,0,280,0,1,1,24708944,0,27131141,2422197,0.9107226268147,0,0.0892773731853002,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,560,0,560,0,NA,0,NA,3,0,10
"139","ALISKIREN HEMIFUMARATE",2010-06-30,280,280,0,280,0,1,1,25197939.3333333,0,27570400.8333333,2372461.5,0.913948965981966,0,0.086051034018034,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,560,0,560,0,NA,0,NA,4,0,10
"140","ALISKIREN HEMIFUMARATE",2010-12-31,250,250,0,250,0,1,1,25030234.6666667,0,28123328.8333333,3093094.16666666,0.890016783397257,0,0.109983216602743,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,500,0,500,0,NA,0,NA,5,0,10
"141","ALISKIREN HEMIFUMARATE",2011-06-30,250,250,0,250,0,1,1,26284297.5,0,29152285.8333333,2867988.33333333,0.901620464695979,0,0.0983795353040211,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,500,0,500,0,NA,0,NA,6,0,10
"142","ALISKIREN HEMIFUMARATE",2011-12-31,236,236,0,236,0,1,1,26769880.6666667,0,29724917.1666667,2955036.5,0.900587225073456,0,0.0994127749265441,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,472,0,472,0,NA,0,NA,7,0,10
"143","ALISKIREN HEMIFUMARATE",2012-06-30,236,236,0,236,0,1,1,27830900.6666667,0,31370864.8333333,3539964.16666666,0.887157584418736,0,0.112842415581264,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,472,0,472,0,NA,0,NA,8,0,10
"144","ALISKIREN HEMIFUMARATE",2012-12-31,263,263,0,263,0,1,1,28346570,0,32050503.1666667,3703933.16666667,0.884434476819108,0,0.115565523180892,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,526,0,526,0,NA,0,NA,9,0,10
"145","ALISKIREN HEMIFUMARATE",2013-06-30,263,263,0,263,0,1,1,29364922.5,0,35122292.5,5757370,0.836076474791616,0,0.163923525208384,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,526,0,526,0,NA,0,NA,10,0,10
"146","ALISKIREN HEMIFUMARATE",2013-12-31,317,279,0,279,38,1,0.8801261829653,29127115.8333333,0,35932131.6666667,6805015.83333333,0.810614747367015,0,0.189385252632985,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,558,0,558,0,NA,0,NA,11,0,10
"147","ALISKIREN HEMIFUMARATE",2014-06-30,317,279,0,279,38,1,0.8801261829653,29728447.5,0,37296148.6666667,7567701.16666666,0.797091618378541,0,0.202908381621459,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,558,0,558,0,NA,0,NA,12,0,10
"148","ALISKIREN HEMIFUMARATE",2014-12-31,313,275,0,275,38,1,0.878594249201278,30004547.1666667,0,37953172.5,7948625.33333333,0.790567564981996,0,0.209432435018004,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,550,0,550,0,NA,0,NA,13,0,10
"149","ALISKIREN HEMIFUMARATE",2015-06-30,313,275,0,275,38,1,0.878594249201278,30976002.1666667,0,39124221.6666667,8148219.5,0.79173465559464,0,0.20826534440536,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,550,0,550,0,NA,0,NA,14,0,10
"150","ALISKIREN HEMIFUMARATE",2015-12-31,308,270,0,270,38,1,0.876623376623377,31439813.6666667,0,39712338.3333333,8272524.66666667,0.791688804692647,0,0.208311195307353,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,540,0,540,0,NA,0,NA,15,0,10
"151","ALISKIREN HEMIFUMARATE",2016-06-30,308,270,0,270,38,1,0.876623376623377,32845912.8333333,0,40823603.6666667,7977690.83333333,0.804581415730153,0,0.195418584269847,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,540,0,540,0,NA,0,NA,16,0,10
"152","ALISKIREN HEMIFUMARATE",2016-12-31,307,241,0,241,66,1,0.785016286644951,33136485.5,0,41414834.3333333,8278348.83333334,0.800111506744085,0,0.199888493255915,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,482,0,482,0,NA,0,NA,17,0,10
"153","ALISKIREN HEMIFUMARATE",2017-06-30,307,241,0,241,66,1,0.785016286644951,34246364.5,0,42422643.3333333,8176278.83333334,0.807266162811008,0,0.192733837188992,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,482,0,482,0,NA,0,NA,18,0,10
"154","ALISKIREN HEMIFUMARATE",2017-12-31,360,278,0,278,82,1,0.772222222222222,34825264.1666667,0,42975235.6666667,8149971.5,0.81035656061983,0,0.18964343938017,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,556,0,556,0,NA,0,NA,19,0,10
"155","ALISKIREN HEMIFUMARATE",2018-06-30,360,279,0,279,81,1,0.775,35509010.6666667,0,43940940.8333333,8431930.16666667,0.808107655258254,0,0.191892344741746,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,558,0,558,0,NA,0,NA,20,0,10
"156","ALISKIREN HEMIFUMARATE",2018-12-31,381,308,0,308,73,1,0.808398950131234,36104291,0,44439815.6666667,8335524.66666666,0.812431160174254,0,0.187568839825746,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,616,0,616,0,NA,0,NA,21,0,10
"157","ALISKIREN HEMIFUMARATE",2019-06-30,381,308,0,308,73,1,0.808398950131234,36364145.1666667,0,45486150.1666667,9122005,0.799455329444767,0,0.200544670555233,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,1232,0,616,616,NA,0,NA,22,0,10
"158","ALISKIREN HEMIFUMARATE",2019-12-31,381,371,0,371,10,1,0.973753280839895,38847217.3333333,0,46040144.8333333,7192927.5,0.843768356375971,0,0.156231643624029,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,1030,0,288,742,NA,0,NA,23,0,10
"159","ALISKIREN HEMIFUMARATE",2020-06-30,381,371,0,371,10,1,0.973753280839895,39872683.3333333,0,47111324,7238640.66666666,0.846350302813254,0,0.153649697186746,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,1006,0,264,742,NA,0,NA,24,0,10
"160","ALISKIREN HEMIFUMARATE",2020-12-31,387,387,0,387,0,1,1,40397798.6666667,0,47655291.1666667,7257492.5,0.847708568716576,0,0.152291431283424,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,930,0,156,774,NA,0,NA,25,0,10
"161","ALISKIREN HEMIFUMARATE",2021-06-30,387,387,0,387,0,1,1,41169247.5,0,48524595.8333333,7355348.33333334,0.848420204083788,0,0.151579795916212,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,930,0,156,774,NA,0,NA,26,0,10
"162","ALISKIREN HEMIFUMARATE",2021-12-31,392,388,0,388,4,1,0.989795918367347,41543287,0,49099205.1666667,7555918.16666666,0.846109155107131,0,0.153890844892869,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,854,0,78,776,NA,0,NA,27,0,10
"163","ALISKIREN HEMIFUMARATE",2022-06-30,392,388,0,388,4,1,0.989795918367347,42497175,0,49987567.8333333,7490392.83333334,0.850154885344542,0,0.149845114655458,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,854,0,78,776,NA,0,NA,28,0,10
"164","ALISKIREN HEMIFUMARATE",2022-12-31,411,410,0,410,1,1,0.997566909975669,43016452,0,50588557.6666667,7572105.66666666,0.850319795307072,0,0.149680204692928,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,834,0,14,820,NA,0,NA,29,0,10
"165","ALISKIREN HEMIFUMARATE",2023-06-30,411,410,0,410,1,1,0.997566909975669,43803856,0,51451040,7647184,0.851369690486334,0,0.148630309513666,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,834,0,14,820,NA,0,NA,30,0,10
"166","ALISKIREN HEMIFUMARATE",2023-12-31,458,457,0,457,1,1,0.997816593886463,44442457.1666667,0,52175579.5,7733122.33333334,0.851786555943603,0,0.148213444056397,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,918,0,4,914,NA,0,NA,31,0,10
"167","ALISKIREN HEMIFUMARATE",2024-06-30,458,457,0,457,1,1,0.997816593886463,45117805,0,54020465.5,8902660.5,0.835198374956617,0,0.164801625043383,0,4,2007-03-05,2008-12-31,2019-03-22,2,1,NA,NA,918,0,4,914,NA,0,NA,32,0,10
"168","ALOGLIPTIN BENZOATE",2013-06-30,263,77,0,77,186,1,0.29277566539924,22606140.8333333,0,35122292.5,12516151.6666667,0.643640811126817,0,0.356359188873183,0,2,2013-01-25,2013-06-30,NA,1,NA,NA,NA,231,0,231,0,NA,0,NA,10,0,11
"169","ALOGLIPTIN BENZOATE",2013-12-31,317,110,0,110,207,1,0.347003154574132,24792476.6666667,0,35932131.6666667,11139655,0.689980680708293,0,0.310019319291707,0,2,2013-01-25,2013-06-30,NA,1,NA,NA,NA,330,0,330,0,NA,0,NA,11,0,11
